breed,"v.(使)繁殖,教养,抚养n.品种,种类"
yourself,pron. 你自己
aluminium,n. 铝adj. 铝的
clever,adj. 聪明的；机灵的；熟练的[ 比较级cleverer 最高级 cleverest ]
glare,v. 怒目而视，瞪眼看；发出刺眼的光n. 怒视，瞪眼；刺眼；耀眼的光；受公众注目；张扬；俗艳adj. 光滑的
special,"n.特派员,专车,专刊adj.特别的,特殊的,专门的,专用的"
agriculture,n. 农业；农耕；农业生产；农艺，农学
speak,vi. 说话；演讲；表明；陈述vt. 讲话；发言；讲演
sight,n. 视力；景象；眼界；见解vt. 看见；瞄准vi. 瞄准；观看adj. 见票即付的；即席的
exactly,adv. 恰好地；正是；精确地；正确地
hole,n. 洞，孔；洞穴，穴；突破口vi. 凿洞，穿孔；（高尔夫球等）进洞vt. 凿洞n. (Hole)人名；(瑞典、挪)霍勒；(英)霍尔
lick,vt. 舔；卷过；鞭打vt. （非正式）战胜vi. 舔；轻轻拍打n. 舔；打；少许n. (Lick)人名；(英、匈)利克
integrity,n. 完整；正直；诚实；廉正
regulation,n. 管理；规则；校准adj. 规定的；平常的
wander,vi. 徘徊；漫步；迷路；离题vt. 游荡，漫游n. (Wander)人名；(英)万德(女子教名)
lantern,n. 灯笼；提灯；灯笼式天窗
harsh,adj. 严厉的；严酷的；刺耳的；粗糙的；刺目的；丑陋的n. (Harsh) 哈什（人名）
aloud,adv. 大声地；出声地
scarf,n. 围巾；嵌接，嵌接处；头巾领巾vt. 披嵌接；用围巾围n. (Scarf)人名；(英)斯卡夫[ 复数 scarfs或scarves ]
right,adj. 正确的；直接的；右方的vi. 复正；恢复平稳n. 正确；右边；正义；权利adv. 正确地；恰当地；彻底地vt. 纠正n. (Right)人名；(英)赖特
meantime,n. 其时，其间adv. 同时；其间
northern,adj. 北部的；北方的n. 北部方言
abundance,n. 充裕，丰富
overall,adj. 全部的；全体的；一切在内的adv. 全部地；总的说来n. 工装裤；罩衫
fade,vi. 褪色；凋谢；逐渐消失vt. 使褪色adj. 平淡的；乏味的n. [电影][电视] 淡出；[电影][电视] 淡入n. (Fade)人名；(法)法德
torture,n. 折磨；拷问；歪曲v. 折磨；拷问；歪曲
coincidence,n. 巧合；一致；同时发生
skilled,adj. 熟练的；有技能的；需要技能的
mutual,adj. 共同的；相互的，彼此的
ripple,n. 波纹；涟漪；[物] 涟波vi. 起潺潺声vt. 在…上形成波痕n. (Ripple)人名；(英)里普尔
successor,n. 继承者；后续的事物
treason,n. [法] 叛国罪；不忠
decline,n. 下降；衰退；斜面vi. 下降；衰落；谢绝vt. 谢绝；婉拒
city,n. 城市，都市adj. 城市的；都会的
vibrate,vi. 振动；颤动；摇摆；踌躇vt. 使振动；使颤动
provoke,vt. 驱使；激怒；煽动；惹起
whisky,n. 威士忌酒adj. 威士忌酒的
pile,n. 堆；大量；建筑群vt. 累积；打桩于vi. 挤；堆积；积累n. (Pile)人名；(西)皮莱；(英)派尔
ballet,n. 芭蕾舞，芭蕾舞曲，芭蕾舞剧；芭蕾舞团；芭蕾式交流n. (Ballet) （法、美）巴莱（人名）
birth,n. 出生；血统，出身；起源
variable,adj. 变量的；可变的；易变的，多变的；变异的，[生物] 畸变的n. [数] 变量；可变物，可变因素
national,adj. 国家的；国民的；民族的；国立的n. 国民
descendant,n. 后裔，子孙；（由过去类似物发展来的）派生物；（机器等）后继型产品adj. 下降的；祖传的
facet,n. 面；方面；小平面vt. 在…上琢面
discrepancy,n. 不符；矛盾；相差
impossible,adj. 不可能的；不可能存在的；难以忍受的；不真实的n. 不可能；不可能的事
threat,n. 威胁，恐吓；凶兆
Saturday,n. 星期六
ensue,v. 接着发生，因而发生；追求
impress,vt. 盖印；强征；传送；给予某人深刻印象vi. 给人印象n. 印象，印记；特征，痕迹
attitude,n. 态度；看法；意见；姿势
rear,n. 后面；后方部队；屁股adj. 后方的，后面的；背面的v. 抚养；培养；喂养，饲养；栽种，培植；（马等动物）用后腿直立；竖起adv. 向后；在后面
fundamental,adj. 基本的，根本的n. 基本原理；基本原则
ambassador,n. 大使；代表；使节
determine,v. （使）下决心，（使）做出决定vt. 决定，确定；判定，判决；限定vi. 确定；决定；判决，终止；[主用于法律]了结，终止，结束
rubber,n. 橡胶；橡皮；合成橡胶；避孕套adj. 橡胶制成的vt. 涂橡胶于；用橡胶制造vi. 扭转脖子看；好奇地引颈而望n. (Rubber)（西鲁）韦尔（人名）
emotion,n. 情感；情绪
regularly,adv. 定期地；有规律地；整齐地；匀称地
Angle,n. 盎格鲁人
damn,v.谴责
roof,n. 屋顶；最高处，顶部；最高限度vt. 给…盖屋顶，覆盖n. (Roof)人名；(英)鲁夫
resistant,adj. 抵抗的，反抗的；顽固的n. 抵抗者
ignore,vt. 驳回诉讼；忽视；不理睬
spouse,n. 配偶vt. 和…结婚n. (Spouse)人名；(英)斯波斯
inevitable,adj. 必然的，不可避免的
beard,n.胡须
target,n. 目标，指标；（攻击的）对象；靶子v. 把...作为目标；面向，对准（某群体）n. （Target）美国塔吉特公司
murmur,n. 低语；低语声；低声抱怨；潺潺声vi. 低声说；私下抱怨；发出轻柔持续的声音vt. 低声说
warehouse,n. 仓库；货栈；大商店vt. 储入仓库；以他人名义购进（股票）
dead,adj. 无生命的；呆板的；废弃了的adv. 完全地n. 死者
gene,n. [遗] 基因，遗传因子
duck,n. 鸭子；鸭肉；（英）宝贝儿；零分vi. 闪避；没入水中vt. 躲避；猛按…入水n. (Duck)人名；(德、葡、匈)杜克
code,n. 代码，密码；编码；法典vt. 编码；制成法典vi. 指定遗传密码n. (Code)人名；(英、法、西)科德
when," conj.就在那个时候,在...的时候adv.什么时候,...的时候 pron.什么时侯,那时"
clasp,n. 扣子，钩子；握手vt. 紧抱；扣紧；紧紧缠绕vi. 扣住
couch,n. 睡椅，长沙发；床；卧榻vi. 蹲伏，埋伏；躺着vt. 使躺下；表达；弯下n. (Couch)人名；(英)库奇
rise,"n.上升,增加,上涨,高地,小山,发生,出现vi.升起,起身,发源,起义,高耸,增长,上升,复活vt.使飞起"
dwell,vi. 居住；存在于；细想某事
pole,n. 杆；极点；电极vt. 用竿支撑n. (Pole)人名；(英)波尔；(俄)波列；(塞)波莱
succeed,vi. 成功；继承；继任；兴旺vt. 继承；接替；继……之后
necessity,n. 需要；必然性；必需品
very,"adv.很,甚,及其,非常,完全adj.真正的,真实的,恰好的,绝对的,十足的,特别的"
chart,n. 图表；海图；图纸；排行榜vt. 绘制……的图表；在海图上标出；详细计划；记录；记述；跟踪（进展或发展）n. （Chart）（泰）察（人名）
quarter,n. 四分之一；地区；季度；一刻钟；两角五分；节vi. 住宿；驻扎vt. 将…四等分；供某人住宿num. 四分之一
pierce,v. （锋利尖锐物体）刺穿；穿孔于（耳朵、鼻子）；（光、声）穿透，刺破；突破n. 穿孔
disclose,vt. 公开；揭露
salesman,n. 推销员；售货员
exercise,n. 运动；练习；运用；操练；礼拜；典礼vt. 锻炼；练习；使用；使忙碌；使惊恐vi. 运动；练习
it," pron.它;Italy,意大利;Information Technology,信息技术"
satisfy,vi. 令人满意；令人满足vt. 满足；说服，使相信；使满意，使高兴
migrate,vi. 移动；随季节而移居；移往vt. 使移居；使移植
cruel,adj. 残酷的，残忍的；使人痛苦的，让人受难的；无情的，严酷的
date,n. 日期；约会；年代；枣椰子vi. 过时；注明日期；始于（某一历史时期）vt. 确定…年代；和…约会n. (Date)人名；(日)伊达 (姓)；(英)戴特
commander,n. 指挥官，长官；海军中校；英国高级警官
cabbage,n. 卷心菜，甘蓝菜，洋白菜；（俚)脑袋；（非正式、侮辱）植物人（常用于英式英语）；（俚）钱，尤指纸币（常用于美式俚语）
spear,n. 矛，枪vt. 用矛刺n. (Spear)人名；(英)斯皮尔
fluctuate,vi. 波动；涨落；动摇vt. 使波动；使动摇
proceed,vi. 开始；继续进行；发生；行进n. 收入，获利
European,adj. 欧洲的；欧洲人的；与欧盟有关的n. 欧洲人；欧洲人的后裔；欧盟成员国国民
remains,n. 残余物，剩饭菜；古迹，遗迹；遗骸v. 保持（remain 的第三人称单数）
abundant,adj. 丰富的；充裕的；盛产的
terminal,n. 航空站；终点站；终端机；线接头；末端；晚期病人adj. 晚期的；无可挽回的；末端的；终点的；期末的；（花朵等）顶升的
altitude,n. 高地；高度；[数] 顶垂线；（等级和地位等的）高级；海拔
conserve,vt. 保存；将…做成蜜饯；使守恒n. 果酱；蜜饯
evident,adj. 明显的；明白的
water,n. 水；海水；雨水；海域，大片的水vt. 使湿；供以水；给…浇水vi. 加水；流泪；流口水n. (Water)人名；(英)沃特
edit,vt. 编辑；校订n. 编辑工作n. (Edit)人名；(罗、匈)埃迪特
commerce,n. 贸易；商业；商务
inform,vt. 通知；告诉；报告vi. 告发；告密
smile,v. 微笑；微笑着表示；露出（某种笑容）n. 微笑，笑容；喜色n. (Smile) （俄、印度、美）斯米莱（人名）
hill,n. 小山；丘陵；斜坡；山冈n. （Hill）（法、西）伊尔；（德、英、匈、捷、罗、芬、瑞典）希尔（人名）
insurance,n. 保险；保险费；保险契约；赔偿金
hurry,"v.(使)赶紧,(使)匆忙,加速n.匆忙,仓促"
practically,adv. 实际地；几乎；事实上
periodical,adj. [数] 周期的；定期的n. 期刊；杂志
exclusive,adj. 独有的；排外的；专一的n. 独家新闻；独家经营的项目；排外者
golden,adj. 金色的，黄金般的；珍贵的；金制的n. (Golden)人名；(英、法、罗、德、瑞典)戈尔登
paralyze,vt. 使麻痹；使瘫痪
alloy,n. 合金v. 把……铸成合金；使……减低成色n. (Alloy) （美、法、英、巴、加）阿洛伊（人名）
lonely,adj. 寂寞的；偏僻的n. 孤独者
earn,vt. 赚，赚得；获得，挣得；使得到；博得n. (Earn)人名；(泰)炎
shadow,n. 阴影；影子；幽灵；庇护；隐蔽处vt. 遮蔽；使朦胧；尾随；预示vi. 变阴暗adj. 影子内阁的
struggle,v. 奋斗；艰难地行进；斗争；搏斗；争夺；挣扎成名n. 斗争；冲突；使劲；奋斗；难事
better,"adj.较好的adv.更好的,更多的,更佳的"
nurse,"n.护士,保姆vt.护理,看护v.照料"
razor,n. 剃（须）刀v. 用剃刀剃，用剃刀刮
tend,vi. 趋向，倾向；照料，照顾vt. 照料，照管
teaching,n. 教学；教义v. 教学；教导（teach的ing形式）
shelf,n. 架子；搁板；搁板状物；暗礁
onto, prep.在...之上
delicate,adj. 微妙的；精美的，雅致的；柔和的；易碎的；纤弱的；清淡可口的
subject,"n.题目,主题,科目,学科,国民,[语法]主语adj.受他国统治的,未独立的,受制于...的,受...影响的,以...为条件的vt.使屈从于...,使隶属"
inference,n. 推理；推论；推断
rib,n. 肋骨；排骨；肋状物vt. 戏弄；装肋于
gaol,n. 监狱，监禁（同 jail）v. 把……投入监狱，监禁（同 jail）n. (Gaol) （美、印）高娅乐（人名）
reply,vi. 回答；[法] 答辩；回击n. 回答；[法] 答辩vt. 回答；答复
river,n. 河，江n. (River)人名；(英)里弗
tutor,n. 导师；家庭教师；助教；（尤指音乐）课本v. 辅导；约束；当家庭教师，当大学导师
definitely,adv. 清楚地，当然；明确地，肯定地
chief,n. 首领；酋长；主要部分adj. 首席的；主要的；主任的adv. 主要地；首要地
acceptable,adj. 可接受的；合意的；可忍受的
grin,v. 露齿而笑，咧着嘴笑；龇牙咧嘴n. 露齿笑，咧着嘴笑n. (Grin)（俄、美）格林（人名）
normally,adv. 正常地；通常地，一般地
communication,n. 通讯，[通信] 通信；交流；信函
high,adj. 高的；高级的；崇高的；高音调的n. 高水平；天空；由麻醉品引起的快感；高压地带adv. 高；奢侈地n. (High)人名；(英)海伊
sponge,"n.海绵,海绵体,海绵状物,(外科用的)棉球,纱布v.用海绵等冼涤、揩拭、擦拭或清除,用海绵吸收(液体),(俗)依赖某人生活,诈取某人钱财,海绵般吸收"
accomplish,vt. 完成；实现；达到
help,vt. 帮助；促进；治疗；补救n. 帮助；补救办法；帮忙者；有益的东西vi. 帮助；有用；招待n. (Help)人名；(芬)海尔普
masterpiece,n. 杰作；绝无仅有的人
therapy,n. 治疗，疗法
fix,"vt.使固定,装置,修理,准备,安装,凝视,整理,牢记vi.固定,注视,决定,选定,确定n.困境,方位,贿赂"
task,n. （困难的）任务，工作；（语言教学中的）活动v. 派给某人（任务）；对（手段或能力）要求极高
that,"adj.那,那个 pron.那,那个 conj.引导从句"
cabin,n. 小屋；客舱；船舱vt. 把…关在小屋里vi. 住在小屋里n. (Cabin)人名；(法)卡班
greedy,adj. 贪婪的；贪吃的；渴望的
up,"adv.向上,到(较高的地方,北方),起来,起床 prep.向上,在上,沿adj.向上的,上行的"
rating,n. 等级；等级评定；额定功率v. 对…评价（rate的ing形式）n. (Rating)人名；(德)拉廷
restrict,vt. 限制；约束；限定
fascinate,v. 使着迷，使神魂颠倒；（尤指蛇）以眼神震慑（人或动物），使无法动弹
enlighten,vt. 启发，启蒙；教导，开导；照耀
vice,n. 恶习；缺点；[机] 老虎钳；卖淫prep. 代替vt. 钳住adj. 副的；代替的n. (Vice)人名；(塞)维采
handwriting,n. 笔迹；书法；书写；手稿v. 亲手写（handwrite的ing形式）
chairman,n. 主席，会长；董事长
hemisphere,n. 半球
instruct,vt. 指导；通知；命令；教授
breadth,n. 宽度，幅度；宽宏
fruit,n. 水果；产物vi. 结果实vt. 使……结果实n. (Fruit)人名；(法)弗吕；(英)弗鲁特
nose,n. 鼻子；嗅觉；突出的部分；探问；（飞机、太空船等的）头部，头锥；特有的气味vt. 嗅；用鼻子触vi. 小心探索着前进；探问
intensify,vi. 增强，强化；变激烈vt. 使加强，使强化；使变激烈
farewell,n. 告别，辞别；再见；再会int. 别了！（常含有永别或不容易再见面的意思）；再会！adj. 告别的
practicable,adj. 可用的；行得通的；可实行的
trust,n. 信任，信赖；责任；托拉斯vt. 信任，信赖；盼望；赊卖给vi. 信任，信赖；依靠n. (Trust)人名；(英)特拉斯特
extreme,adj. 极端的；极度的；偏激的；尽头的n. 极端；末端；最大程度；极端的事物
ad,abbr. 优势 (advantage)n. 广告；促销活动；预告片（advertisement，非正式）
meanwhile,adv. 同时，其间n. 其间，其时
saucer,n. 茶托，浅碟；浅碟形物；微波或射频辐射用抛物面反射器构成的定向天线；投掷比赛用的圆盘
plaster,n. 石膏；灰泥；膏药vt. 减轻；粘贴；涂以灰泥；敷以膏药；使平服n. (Plaster)人名；(英、德)普拉斯特
